1,1,0.00036144256591796875,0.16929841041564941
2,2,0.0003695487976074219,0.1709601879119873
3,3,0.00038170814514160156,0.17376232147216797
4,4,0.0003674030303955078,0.17455792427062988
5,5,0.000370025634765625,0.17435932159423828
6,6,0.0003647804260253906,0.1695866584777832
7,7,0.0003833770751953125,0.1770191192626953
8,8,0.0003745555877685547,0.1735668182373047
9,9,0.0003635883331298828,0.17037725448608398
10,10,0.0003662109375,0.16938138008117676
11,11,0.0003619194030761719,0.16897296905517578
12,12,0.0003788471221923828,0.1717839241027832
13,13,0.00035691261291503906,0.1727769374847412
14,14,0.0003635883331298828,0.17065048217773438
15,15,0.00036835670471191406,0.17147421836853027
16,16,0.0003814697265625,0.1762235164642334
17,17,0.0003902912139892578,0.17415833473205566
18,18,0.0003790855407714844,0.17295193672180176
19,19,0.00035762786865234375,0.1732196807861328
20,20,0.00036716461181640625,0.17428374290466309
21,21,0.0003845691680908203,0.1748042106628418
22,22,0.00036978721618652344,0.17363238334655762
23,23,0.0003724098205566406,0.17249274253845215
24,24,0.00037980079650878906,0.1768803596496582
25,25,0.00037598609924316406,0.17335081100463867
26,26,0.0003833770751953125,0.1705775260925293
27,27,0.00036835670471191406,0.1715564727783203
28,28,0.00036334991455078125,0.16917657852172852
29,29,0.0003631114959716797,0.17192673683166504
30,30,0.00035858154296875,0.1709425449371338
31,31,0.0003628730773925781,0.17023801803588867
32,32,0.0003669261932373047,0.17150378227233887
33,33,0.0003638267517089844,0.17055916786193848
34,34,0.0003604888916015625,0.17011427879333496
35,35,0.0003666877746582031,0.17051124572753906
36,36,0.0003571510314941406,0.16976118087768555
37,37,0.00036835670471191406,0.17232775688171387
38,38,0.00036454200744628906,0.1699976921081543
39,39,0.00037932395935058594,0.17013835906982422
40,40,0.00036072731018066406,0.1707134246826172
41,41,0.0003757476806640625,0.17548561096191406
42,42,0.00037217140197753906,0.1695399284362793
43,43,0.0003719329833984375,0.1705176830291748
44,44,0.0003635883331298828,0.17036032676696777
45,45,0.0003647804260253906,0.1712327003479004
46,46,0.000354766845703125,0.1695711612701416
47,47,0.00036025047302246094,0.17043781280517578
48,48,0.00036907196044921875,0.17088055610656738
49,49,0.00036144256591796875,0.16956424713134766
50,50,0.00035881996154785156,0.17017412185668945
51,51,0.00036716461181640625,0.17031192779541016
52,52,0.0003674030303955078,0.17043757438659668
53,53,0.0003707408905029297,0.17093920707702637
54,54,0.0003554821014404297,0.1717700958251953
55,55,0.00036525726318359375,0.17044639587402344
56,56,0.0003681182861328125,0.16969966888427734
57,57,0.0003647804260253906,0.17003130912780762
58,58,0.00036215782165527344,0.1727125644683838
59,59,0.00036787986755371094,0.17011475563049316
60,60,0.0003714561462402344,0.17245054244995117
61,61,0.0003654956817626953,0.17024660110473633
62,62,0.0003631114959716797,0.17107129096984863
63,63,0.0003781318664550781,0.17010784149169922
64,64,0.00036406517028808594,0.17003703117370605
65,65,0.0003695487976074219,0.1703495979309082
66,66,0.0003769397735595703,0.17197394371032715
67,67,0.0003592967987060547,0.16905426979064941
68,68,0.0003592967987060547,0.17115068435668945
69,69,0.00036334991455078125,0.17177796363830566
70,70,0.00036406517028808594,0.17023468017578125
71,71,0.00038170814514160156,0.17838025093078613
72,72,0.0004119873046875,0.1774289608001709
73,73,0.0003638267517089844,0.17415165901184082
74,74,0.00036835670471191406,0.17575740814208984
1,1,0.00035858154296875,0.1693570613861084
2,2,0.0003705024719238281,0.1690661907196045
3,3,0.0003578662872314453,0.1691608428955078
4,4,0.00036025047302246094,0.16951537132263184
5,5,0.00035119056701660156,0.16887331008911133
6,6,0.0003566741943359375,0.17001128196716309
7,7,0.0003604888916015625,0.16903090476989746
8,8,0.0003628730773925781,0.16953110694885254
9,9,0.00036907196044921875,0.17047476768493652
10,10,0.0003705024719238281,0.16927433013916016
11,11,0.00037670135498046875,0.1745624542236328
12,12,0.0003676414489746094,0.17549753189086914
13,13,0.0003871917724609375,0.17514824867248535
14,14,0.00035834312438964844,0.17078661918640137
15,15,0.0004024505615234375,0.179779052734375
16,16,0.0003788471221923828,0.1746203899383545
17,17,0.0003757476806640625,0.17661809921264648
18,18,0.0003857612609863281,0.1752002239227295
19,19,0.00036644935607910156,0.17268061637878418
20,20,0.00035691261291503906,0.17043852806091309
21,21,0.0003604888916015625,0.16946148872375488
22,22,0.00035881996154785156,0.1712019443511963
23,23,0.0003705024719238281,0.17168617248535156
24,24,0.00036263465881347656,0.17374944686889648
25,25,0.0003643035888671875,0.17299985885620117
26,26,0.0003681182861328125,0.17110848426818848
27,27,0.00039649009704589844,0.17469072341918945
28,28,0.0003757476806640625,0.1749281883239746
29,29,0.00037479400634765625,0.173231840133667
30,30,0.0003590583801269531,0.17356300354003906
1,1,0.0003657341003417969,0.17087650299072266
